slug,farmaco_slug,doenca_slug,tipo_interacao,severidade,motivo_pt,motivo_en,conselho_pt,conselho_en,fonte_pt,fonte_en,estado
etambutol_insuficiencia_renal,etambutol,insuficiencia_renal,precaution,moderate,O etambutol é excretado por via renal; na insuficiência renal a acumulação aumenta o risco de neurite ótica — é necessário ajustar a dose.,Ethambutol is renally excreted; in renal impairment accumulation increases the risk of optic neuritis — dose adjustment is required.,Ajustar a dose à função renal; vigiar acuidade visual e discriminação de cores.,Adjust the dose to renal function; monitor visual acuity and colour discrimination.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Etambutol: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c12b3482-55f0-4324-bdcd-b129ca2dae73,DailyMed/FDA (NIH/NLM) — approved Ethambutol label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c12b3482-55f0-4324-bdcd-b129ca2dae73,publicado
etambutol_neurite_optica,etambutol,neurite_optica,contraindication,moderate,O etambutol causa neurite ótica dose-dependente; está contraindicado em doentes com neurite ótica prévia ou alterações da visão inexplicadas.,Ethambutol causes dose-dependent optic neuritis; it is contraindicated in patients with prior optic neuritis or unexplained visual changes.,Contraindicado em neurite ótica prévia; excluir alterações visuais antes e durante o tratamento.,Contraindicated in prior optic neuritis; rule out visual changes before and during treatment.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Etambutol: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c12b3482-55f0-4324-bdcd-b129ca2dae73,DailyMed/FDA (NIH/NLM) — approved Ethambutol label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c12b3482-55f0-4324-bdcd-b129ca2dae73,publicado
rifabutina_doenca_hepatica,rifabutina,doenca_hepatica,precaution,moderate,"A rifabutina é hepatotóxica e deve ser usada com precaução em doentes com doença hepática, com vigilância de transaminases.","Rifabutin is hepatotoxic and should be used with caution in patients with liver disease, with transaminase monitoring.",Vigiar transaminases; ajustar ou suspender perante lesão hepática.,Monitor transaminases; adjust or stop if liver injury occurs.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Rifabutina: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c2026b67-4755-4236-96b6-a6b5e7399707,DailyMed/FDA (NIH/NLM) — approved Rifabutin label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c2026b67-4755-4236-96b6-a6b5e7399707,publicado
rifabutina_neutropenia,rifabutina,neutropenia,precaution,moderate,A rifabutina causa neutropenia e leucopenia; o risco aumenta em doentes com contagens baixas prévias ou em combinação com fármacos mielossupressores.,Rifabutin causes neutropenia and leucopenia; the risk increases in patients with prior low counts or in combination with myelosuppressive drugs.,Vigiar hemograma; suspender perante neutropenia grave.,Monitor the blood count; stop if severe neutropenia occurs.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Rifabutina: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c2026b67-4755-4236-96b6-a6b5e7399707,DailyMed/FDA (NIH/NLM) — approved Rifabutin label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c2026b67-4755-4236-96b6-a6b5e7399707,publicado
estreptomicina_insuficiencia_renal,estreptomicina,insuficiencia_renal,precaution,moderate,A estreptomicina é nefrotóxica e excretada por via renal; na insuficiência renal a acumulação aumenta o risco de ototoxicidade — ajustar a dose.,Streptomycin is nephrotoxic and renally excreted; in renal impairment accumulation increases the risk of ototoxicity — adjust the dose.,Ajustar a dose à função renal; vigiar função renal e sinais de ototoxicidade.,Adjust the dose to renal function; monitor renal function and signs of ototoxicity.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Estreptomicina: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=abd1f64e-4283-4370-aae8-3666316aa36e,DailyMed/FDA (NIH/NLM) — approved Streptomycin label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=abd1f64e-4283-4370-aae8-3666316aa36e,publicado
estreptomicina_hipoacusia_doenca_vestibular,estreptomicina,hipoacusia_doenca_vestibular,contraindication,moderate,A estreptomicina é ototóxica (coclear e vestibular); está contraindicada em doentes com hipoacusia prévia ou doença vestibular pelo risco de surdez irreversível.,Streptomycin is ototoxic (cochlear and vestibular); it is contraindicated in patients with prior hearing loss or vestibular disease due to the risk of irreversible deafness.,Contraindicado em hipoacusia prévia; vigiar acuidade auditiva e equilíbrio.,Contraindicated in prior hearing loss; monitor hearing acuity and balance.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Estreptomicina: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=abd1f64e-4283-4370-aae8-3666316aa36e,DailyMed/FDA (NIH/NLM) — approved Streptomycin label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=abd1f64e-4283-4370-aae8-3666316aa36e,publicado
linezolida_hipertensao_nao_controlada,linezolida,hipertensao_nao_controlada,precaution,moderate,A linezolida inibe a monoamina oxidase e pode causar aumentos significativos da pressão arterial em doentes com hipertensão não controlada.,Linezolid inhibits monoamine oxidase and can cause significant blood pressure increases in patients with uncontrolled hypertension.,Usar com precaução e vigiar a pressão arterial durante o tratamento.,Use with caution and monitor blood pressure during treatment.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Linezolida: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=90dd8c13-c428-4472-91e5-5b1fcdc4fce3,DailyMed/FDA (NIH/NLM) — approved Linezolid label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=90dd8c13-c428-4472-91e5-5b1fcdc4fce3,publicado
linezolida_depressao_medula_ossea,linezolida,depressao_medula_ossea,precaution,moderate,"A linezolida causa mielossupressão (anemia, leucopenia, trombocitopenia), sobretudo em tratamentos prolongados ou em doentes com depressão medular prévia.","Linezolid causes myelosuppression (anaemia, leucopenia, thrombocytopenia), especially with prolonged courses or in patients with prior marrow depression.",Vigiar hemograma semanalmente em tratamentos superiores a 2 semanas.,Monitor the blood count weekly in courses longer than 2 weeks.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Linezolida: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=90dd8c13-c428-4472-91e5-5b1fcdc4fce3,DailyMed/FDA (NIH/NLM) — approved Linezolid label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=90dd8c13-c428-4472-91e5-5b1fcdc4fce3,publicado
bedaquilina_prolongamento_qt,bedaquilina,prolongamento_qt,precaution,moderate,A bedaquilina prolonga o intervalo QT e o risco de arritmias aumenta em doentes com QT prolongado ou com fármacos que prolongam o QT.,Bedaquiline prolongs the QT interval and the arrhythmia risk increases in patients with QT prolongation or with QT-prolonging drugs.,Evitar em QT prolongado conhecido; vigiar ECG e eletrólitos.,Avoid in known QT prolongation; monitor ECG and electrolytes.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Bedaquilina: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1534c9ae-4948-4cf4-9f66-222a99db6d0e,DailyMed/FDA (NIH/NLM) — approved Bedaquiline label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1534c9ae-4948-4cf4-9f66-222a99db6d0e,publicado
bedaquilina_doenca_hepatica,bedaquilina,doenca_hepatica,precaution,moderate,"A bedaquilina é hepatotóxica e deve ser usada com precaução em doentes com doença hepática, com vigilância de transaminases.","Bedaquiline is hepatotoxic and should be used with caution in patients with liver disease, with transaminase monitoring.",Vigiar transaminases; suspender perante elevações significativas ou sintomas de hepatite.,Monitor transaminases; stop with significant elevations or hepatitis symptoms.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Bedaquilina: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1534c9ae-4948-4cf4-9f66-222a99db6d0e,DailyMed/FDA (NIH/NLM) — approved Bedaquiline label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1534c9ae-4948-4cf4-9f66-222a99db6d0e,publicado
atazanavir_doenca_hepatica,atazanavir,doenca_hepatica,precaution,moderate,"O atazanavir é hepatotóxico, sobretudo em doentes com hepatite B ou C; a doença hepática prévia aumenta o risco de descompensação.","Atazanavir is hepatotoxic, especially in patients with hepatitis B or C; prior liver disease increases the risk of decompensation.",Vigiar transaminases; considerar alternativas em doença hepática grave.,Monitor transaminases; consider alternatives in severe liver disease.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Atazanavir: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=165cff62-b284-4a27-a65d-9ec8a5bfcdd8,DailyMed/FDA (NIH/NLM) — approved Atazanavir label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=165cff62-b284-4a27-a65d-9ec8a5bfcdd8,publicado
atazanavir_bloqueio_av,atazanavir,bloqueio_av,precaution,moderate,O atazanavir prolonga o intervalo PR e pode causar bloqueio auriculoventricular assintomático; o risco aumenta em doença de condução prévia.,Atazanavir prolongs the PR interval and can cause asymptomatic atrioventricular block; the risk increases with pre-existing conduction disease.,Usar com precaução em bloqueio AV prévio ou com fármacos que prolongam o PR; vigiar ECG.,Use with caution in prior AV block or with PR-prolonging drugs; monitor ECG.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Atazanavir: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=165cff62-b284-4a27-a65d-9ec8a5bfcdd8,DailyMed/FDA (NIH/NLM) — approved Atazanavir label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=165cff62-b284-4a27-a65d-9ec8a5bfcdd8,publicado
efavirenz_doenca_hepatica,efavirenz,doenca_hepatica,precaution,moderate,"O efavirenz é hepatotóxico, sobretudo nos primeiros meses e em coinfecção com hepatite B ou C; a doença hepática prévia aumenta o risco.","Efavirenz is hepatotoxic, especially in the first months and in hepatitis B or C coinfection; prior liver disease increases the risk.",Vigiar transaminases; suspender perante sintomas de hepatite.,Monitor transaminases; stop if hepatitis symptoms occur.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Efavirenz: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=92603fa5-7a2c-4bfb-9a70-aadb4fba952c,DailyMed/FDA (NIH/NLM) — approved Efavirenz label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=92603fa5-7a2c-4bfb-9a70-aadb4fba952c,publicado
efavirenz_doenca_psiquiatrica,efavirenz,doenca_psiquiatrica,precaution,moderate,"O efavirenz causa efeitos neuropsiquiátricos (depressão, ideação suicida, psicose), com risco aumentado em doentes com doença psiquiátrica prévia.","Efavirenz causes neuropsychiatric effects (depression, suicidal ideation, psychosis), with increased risk in patients with prior psychiatric disease.",Vigiar sintomas neuropsiquiátricos; suspender perante depressão grave ou ideação suicida.,Monitor neuropsychiatric symptoms; stop with severe depression or suicidal ideation.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Efavirenz: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=92603fa5-7a2c-4bfb-9a70-aadb4fba952c,DailyMed/FDA (NIH/NLM) — approved Efavirenz label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=92603fa5-7a2c-4bfb-9a70-aadb4fba952c,publicado
lamivudina_insuficiencia_renal,lamivudina,insuficiencia_renal,precaution,moderate,A lamivudina é excretada predominantemente por via renal; na insuficiência renal a dose deve ser ajustada para evitar toxicidade.,Lamivudine is predominantly renally excreted; in renal impairment the dose must be adjusted to avoid toxicity.,Ajustar a dose à clearance de creatinina.,Adjust the dose to creatinine clearance.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Lamivudina: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6bd6b9da-df69-46db-813e-4e7f3bdecf95,DailyMed/FDA (NIH/NLM) — approved Lamivudine label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6bd6b9da-df69-46db-813e-4e7f3bdecf95,publicado
lamivudina_acidose_lactica_esteatose_hepatica,lamivudina,acidose_lactica_esteatose_hepatica,precaution,moderate,"Os análogos nucleósidos, incluindo a lamivudina, podem causar acidose láctica e esteatose hepática grave, por vezes fatais.","Nucleoside analogues, including lamivudine, can cause lactic acidosis and severe hepatic steatosis, sometimes fatal.","Suspender perante sintomas (náuseas, dor abdominal, dispneia) ou acidose láctica confirmada.","Stop with symptoms (nausea, abdominal pain, dyspnoea) or confirmed lactic acidosis.",DailyMed/FDA (NIH/NLM) — rótulo aprovado Lamivudina: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6bd6b9da-df69-46db-813e-4e7f3bdecf95,DailyMed/FDA (NIH/NLM) — approved Lamivudine label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6bd6b9da-df69-46db-813e-4e7f3bdecf95,publicado
nevirapina_doenca_hepatica,nevirapina,doenca_hepatica,precaution,moderate,"A nevirapina causa hepatotoxicidade grave, sobretudo nas primeiras 18 semanas e em mulheres com CD4 elevado; a doença hepática prévia aumenta o risco.","Nevirapine causes severe hepatotoxicity, especially in the first 18 weeks and in women with high CD4 counts; prior liver disease increases the risk.",Vigiar transaminases nas primeiras semanas; suspender perante lesão hepática ou sintomas de hepatite.,Monitor transaminases in the first weeks; stop with liver injury or hepatitis symptoms.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Nevirapina: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c6e93829-7024-48f6-8023-da6ff27dfc0a,DailyMed/FDA (NIH/NLM) — approved Nevirapine label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c6e93829-7024-48f6-8023-da6ff27dfc0a,publicado
nevirapina_erupcao_cutanea_grave,nevirapina,erupcao_cutanea_grave,precaution,moderate,"A nevirapina causa erupções cutâneas, incluindo síndrome de Stevens-Johnson e necrólise epidérmica tóxica, sobretudo nas primeiras semanas.","Nevirapine causes skin rashes, including Stevens-Johnson syndrome and toxic epidermal necrolysis, especially in the first weeks.","Suspender imediatamente perante erupção grave, bolhas ou envolvimento mucoso.","Stop immediately with a severe rash, blistering or mucosal involvement.",DailyMed/FDA (NIH/NLM) — rótulo aprovado Nevirapina: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c6e93829-7024-48f6-8023-da6ff27dfc0a,DailyMed/FDA (NIH/NLM) — approved Nevirapine label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c6e93829-7024-48f6-8023-da6ff27dfc0a,publicado
ritonavir_doenca_hepatica,ritonavir,doenca_hepatica,precaution,moderate,"O ritonavir é hepatotóxico, sobretudo em coinfecção com hepatite B ou C; a doença hepática prévia aumenta o risco de descompensação.","Ritonavir is hepatotoxic, especially in hepatitis B or C coinfection; prior liver disease increases the risk of decompensation.",Vigiar transaminases; considerar alternativas em doença hepática grave.,Monitor transaminases; consider alternatives in severe liver disease.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Ritonavir: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d2f8c6ba-5e06-4b03-8ca5-b4fd7e5a8925,DailyMed/FDA (NIH/NLM) — approved Ritonavir label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d2f8c6ba-5e06-4b03-8ca5-b4fd7e5a8925,publicado
ritonavir_diabetes_mellitus,ritonavir,diabetes_mellitus,precaution,moderate,"O ritonavir pode causar hiperglicemia, intolerância à glicose e diabetes de novo; o risco é maior em doentes diabéticos ou com fatores de risco.","Ritonavir can cause hyperglycaemia, glucose intolerance and new-onset diabetes; the risk is higher in diabetic patients or those with risk factors.",Vigiar glicemia em doentes diabéticos ou em risco; ajustar a terapêutica antidiabética se necessário.,Monitor blood glucose in diabetic or at-risk patients; adjust antidiabetic therapy if needed.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Ritonavir: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d2f8c6ba-5e06-4b03-8ca5-b4fd7e5a8925,DailyMed/FDA (NIH/NLM) — approved Ritonavir label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d2f8c6ba-5e06-4b03-8ca5-b4fd7e5a8925,publicado
zidovudina_anemia_neutropenia,zidovudina,anemia_neutropenia,precaution,moderate,"A zidovudina causa mielossupressão (anemia, neutropenia); o risco aumenta em doentes com contagens baixas prévias ou deficiência de B12/folato.","Zidovudine causes myelosuppression (anaemia, neutropenia); the risk increases in patients with prior low counts or B12/folate deficiency.",Vigiar hemograma; ajustar a dose ou suspender perante anemia ou neutropenia graves.,Monitor the blood count; adjust the dose or stop with severe anaemia or neutropenia.,DailyMed/FDA (NIH/NLM) — rótulo aprovado Zidovudina: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e816e8f5-1e50-4f49-8bea-92da0121d26e,DailyMed/FDA (NIH/NLM) — approved Zidovudine label: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e816e8f5-1e50-4f49-8bea-92da0121d26e,publicado
